Gene_Name,Sequence_Name,Wormbase_ID,ADL,AFD,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,I5,IL1,IL2,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMD,VB,VC,VD
nucb-1,F44A6.1,WBGene00009674,19.18228699,12.89968271,25.30845237,20.74441854,7.291147229,8.806157112,18.95185857,23.36943698,22.30289411,11.29771741,11.7917841,41.93879046,65.48629563,41.17854464,24.90310144,21.90740355,23.69968505,23.23782306,18.0051936,79.05392723,43.51146816,37.05179208,35.74972119,19.43413097,29.58046638,12.96110151,44.24659094,43.79164668,40.36672046,57.82203598,20.06782686,27.56291046,50.23313804,23.64281836,18.00535236,30.19987043,44.4180398,24.29184356,21.26668325,15.54298081,62.40349553
sqv-7,C52E12.3,WBGene00005025,22.26908979,12.89413292,23.76174767,12.69135016,6.123270066,8.974014699,20.81549642,18.20295444,18.33591164,18.54961056,13.28157182,10.22672663,45.53922712,24.90042012,24.30709101,21.40155996,15.68364902,38.26283857,11.05663479,98.13036479,35.22657101,22.88247129,24.24085031,20.87290213,38.36789516,27.09980452,37.12043889,20.83388021,40.10328291,27.14804549,24.40057577,12.370185,21.41598975,15.33104018,17.34868814,18.95709208,34.28178368,26.85991567,28.76255449,18.13617239,25.18700512
acdh-7,T25G12.5,WBGene00020812,43.73345347,12.889989,23.90539871,20.85001924,20.89823984,17.34107961,36.42192782,31.45726649,41.19346857,24.08575415,14.97131866,21.7946953,35.67891884,40.80111804,16.15503363,30.62054579,26.73018505,40.83645901,10.6723948,56.38106601,27.4932979,39.54835939,40.11868188,38.74734519,48.53339559,62.35985838,47.22650199,35.0344398,40.22632224,54.62935788,35.73678812,25.52824428,33.35346095,23.54922576,14.84337955,26.74068235,27.0604655,33.36291923,46.63827989,15.79288221,50.05711982
mog-4,C04H5.6,WBGene00003392,13.20727026,12.8893939,11.76340806,7.777223777,4.578513025,4.951409337,9.647163369,12.64999086,10.76992436,10.98404758,14.68246566,11.71223459,20.63328655,10.42762454,11.33071688,13.28541972,12.24660849,24.80086893,9.702780338,18.00442429,26.19837975,20.38999408,18.09150661,13.06671518,14.24389169,11.30979195,57.58940238,26.90108748,24.9204815,32.879603,13.53013853,10.59883726,16.28993506,9.631289215,18.22047915,14.44465304,17.94375932,18.14688744,10.74046569,23.58109758,23.87027112
H06H21.11,H06H21.11,WBGene00044483,22.09290675,12.88776965,9.031688458,4.286212867,5.446012318,8.810682226,15.31740083,12.81492308,10.5589203,30.58703556,37.81467171,9.485693299,29.68460177,19.33679292,29.36121771,23.80496716,9.366160571,51.58075286,13.70061648,18.07579834,23.09492921,21.72088218,22.49476026,23.17324403,22.65407807,25.7452862,29.01169421,22.01758831,22.22687071,25.83921998,15.22734581,11.75412018,18.43326954,14.84733865,20.47744476,14.09941275,25.99900342,26.17433897,23.20606551,76.62734709,19.09582968
tbc-9,Y45F10A.6,WBGene00012868,14.67844072,12.88420531,13.85123688,12.16954083,5.100154319,6.396211426,11.96418005,15.23397366,18.78332427,11.05632008,10.69155193,14.34891659,26.30311383,10.75607478,19.05166219,22.14737098,17.48894137,20.17001523,10.13302836,21.91366793,37.61332033,29.07207387,25.82375698,14.82726991,19.64689922,15.5780135,85.68680875,30.60351538,31.24883487,39.1063965,20.69654553,15.16857255,19.69181155,7.330346384,17.09656218,13.38462152,25.88840947,22.53470916,14.65516444,13.57731648,28.63767712
isy-1,F53B7.3,WBGene00009966,42.07070202,12.87780694,19.74166741,12.51971319,4.873552853,8.942246222,10.74542942,13.96365572,9.5823954,49.94287253,52.27909832,18.78350519,28.77884897,22.20451513,20.64020678,45.11157317,16.05027818,55.40112211,16.81506353,22.50788025,26.84366275,30.03625378,19.91376959,19.51361834,23.81803122,25.96192769,51.18369847,34.50035513,29.17938526,38.02407537,15.8620527,18.34094605,25.14495096,15.44200033,31.68247729,17.80542139,27.79156451,32.96493193,24.14988772,38.74865513,29.48160091
lin-26,F18A1.2,WBGene00003012,51.52920001,12.8771097,34.55405731,19.97268865,18.75718267,17.30423832,15.97680567,30.83508638,19.65190185,23.03716273,20.32386375,14.43267561,74.60505046,45.45869267,42.53770718,26.94960514,23.80189276,50.44573401,17.39661793,79.4312406,70.79275058,47.02455233,47.87823221,47.36680608,49.07716398,32.40502241,76.34798081,54.4729885,83.4556263,90.44049658,42.25559215,38.62888582,46.46771715,24.37707229,28.91909383,50.75978795,76.44475512,60.48717728,46.88665334,42.93558053,63.59806245
Y48E1B.3,Y48E1B.3,WBGene00013002,17.45507565,12.8731427,15.46396604,13.87485758,12.13558559,12.69209258,17.10094121,17.21677356,22.57826681,19.45661096,18.62117298,23.8658452,33.47717345,19.39143257,24.09662358,20.81954004,13.92378508,27.34631087,12.15586694,22.76176333,35.1729806,31.14985451,24.54108018,22.08147521,21.93380375,13.67928584,57.96859115,27.10196636,28.31008208,28.77000813,25.92806237,18.6528626,21.28033291,18.65527902,20.6348029,23.90607727,24.62579639,31.72771151,22.65237727,23.49735139,26.38979287
sld-5,Y113G7B.24,WBGene00013768,14.78025438,12.85539448,11.46334322,6.995408065,4.991092301,5.606540727,10.428757,10.59405933,9.321743818,13.90973154,11.81342083,10.8396661,15.96358851,10.7643712,17.50630661,16.04070894,8.166337153,21.09690568,11.87791779,15.01500132,24.07193112,29.26101466,15.85408877,21.30204942,18.85057123,16.71018733,28.78199818,14.39405208,15.43447184,21.29776372,23.46204757,8.10692446,17.1747127,13.22477672,12.50721452,10.83497614,24.59627706,20.37663449,17.81401687,33.66672855,19.22007705
C18D1.14,C18D1.14,WBGene00197952,0.905419889,12.85249431,0.778386636,0,0,0.714807481,0,0,0,1.282254158,1.950199202,4.674673952,4.422999934,2.1276042,3.054188521,0,3.507938517,15.11494994,1.066272797,8.459213879,7.064442565,3.759624577,7.05394619,4.99119355,1.430454562,6.03393494,20.51245674,4.668332072,8.54173089,10.07017462,23.08172261,0,1.798231503,0,26.50772271,0.60984115,3.312888491,4.807252613,5.100057114,0,5.080034611
csr-1,F20D12.1,WBGene00017641,23.07560652,12.84548084,10.12029282,21.97814461,13.54369496,7.103127001,45.34683132,18.65913196,55.34364492,19.80599703,11.64911456,17.63808612,55.69750003,25.5653676,21.82792003,17.75210014,21.07220269,36.78674408,8.522074487,30.68123819,62.89544544,40.45139012,55.9310576,13.01304015,22.52224381,46.17391179,109.4745531,50.66062998,57.47006777,73.42328055,15.30353084,21.52317559,51.09993294,15.67653626,12.28392687,23.84510089,24.74869104,27.12138024,33.87637076,17.5473778,49.64180712
C47E8.t1,C47E8.t1,WBGene00014287,6.614910898,12.84311003,35.46437115,2.067559663,2.842646738,0.746643503,4.91909857,4.919201216,3.211553779,8.526710938,17.02594804,14.5427348,9.252189305,7.314191215,1.062145715,2.635044783,6.991496447,4.979527797,7.021764071,2.953591452,7.708670932,7.197902536,6.399501295,1.305413961,4.500242104,4.811486555,10.34513693,12.59855955,7.799634552,5.55981264,18.4807384,0,7.659126857,0.799123503,5.860436293,5.067405242,11.36474979,23.58027534,6.364496946,6.26744165,2.146912465
B0336.13,B0336.13,WBGene00015150,20.74897377,12.84250626,18.2055627,7.661820762,18.47199751,34.39994405,26.56925578,10.78168444,11.05896465,36.13517796,29.54253333,24.32023327,26.47030602,23.03872963,38.23971101,23.80423426,7.39702248,26.57988657,15.56036581,16.13771592,31.92422034,29.38187674,25.99342917,26.94693777,31.32953174,29.14532508,39.11937649,22.40700836,22.71438954,26.45496194,35.07404912,37.13138162,29.25622391,20.7003256,17.25113711,24.602006,29.81820693,28.07311412,30.38338772,36.72819,17.03299118
dpm-3,F28D1.11,WBGene00009219,49.15060355,12.83957293,21.16907618,31.52515032,11.26414986,10.10627866,48.0647873,52.61683012,11.99773485,27.51343929,16.6143829,19.82561865,44.10681391,25.01510415,41.59536792,47.09226993,22.271201,70.71151254,12.74624352,63.10764274,37.3232013,25.99045291,51.11968803,37.64398,45.11736624,47.0681297,52.50585369,44.28248568,58.6865588,46.98522756,31.31622969,22.50893792,32.57360177,18.88703741,17.96372369,19.95281296,34.15798299,35.19844904,30.64282861,38.75359253,36.80815341
linc-94,Y55F3C.16,WBGene00219763,0.139714237,12.83915233,9.173322557,0,0,0.679617426,0.457143537,0.341420644,0,0.470323417,0.30220029,0,0.390616868,0,0.476935952,8.328272277,3.208262949,1.61414165,0,0.655414298,0.239489533,1.427765424,0.365685364,1.243404203,0.983556505,2.36497019,0.588741515,0.784011447,1.042880876,0.940786837,0,0.626378408,0.215105249,0.322681929,0.518905113,0.094500178,1.175425348,0.981404723,0,0.19114096,0.868998997
C53B7.3,C53B7.3,WBGene00016894,10.16392378,12.83284902,7.205977096,15.31988772,6.460085349,11.50244402,8.195755582,48.52612178,1.517068128,11.44986817,17.94777943,9.581679709,5.560710789,8.566394204,8.420307544,13.59853728,23.49516086,53.69065246,3.859830176,55.11419803,18.01703912,61.03815339,26.93795942,17.86030064,4.270860345,55.39643568,38.37480811,50.08813399,63.74450538,39.76776886,24.10572752,14.45351495,7.768455029,3.087555693,9.695095547,52.73031621,27.55641392,25.68478279,22.56420268,13.04199208,35.99074616
Y71H2B.2,Y71H2B.2,WBGene00022192,20.70268471,12.82801721,13.27823046,12.13393101,4.828508949,9.072262603,14.78730878,21.48733235,13.40689839,30.38150765,22.78432687,19.32135112,29.0547844,17.49290624,30.01498832,24.01697988,14.77764587,38.14962639,17.11202832,21.60098012,32.01386854,28.961679,23.00604495,20.73043128,25.56657374,28.65576514,59.70824347,37.61590075,31.12344261,40.6462013,27.56683292,14.66588006,34.18627077,16.05634252,22.19627558,19.96594194,29.64621479,29.48887159,24.76963898,32.8610027,37.08116461
Y73B3A.24,Y73B3A.24,WBGene00196692,0,12.8260266,0,0,0,0.392122127,0,0.849165505,0,0,0,0,0.318814494,0.368468142,0,0.776415032,0,0,0,0.82017165,0,0.387006263,0.651604656,0,0,0,0,0,1.176969778,0.192742391,0,0,0.638087372,0,2.550078956,0,0,0,1.7206624,0.426553583,0
pen-2,T28D6.9,WBGene00003975,21.53888488,12.82413593,19.42177265,8.794425094,6.713035294,10.71925775,39.31386952,9.734370557,4.458454698,24.38134833,22.31835742,18.99182284,24.42706593,14.82337568,28.79244144,27.78836922,9.721850111,30.62609271,13.93592959,19.68717518,38.93860998,30.60486784,38.58636486,22.48394919,42.84423471,22.72291137,31.90970301,17.93510555,24.25591077,16.22127369,14.17590916,8.653959425,20.38605216,21.80275999,13.99960145,13.88456521,27.84370055,26.19988053,24.12197427,34.34468058,15.30169713
gnrr-4,C41G11.4,WBGene00016570,87.53649323,12.8201917,3.872797939,32.02798847,18.14288438,27.83531637,24.39520298,46.0606561,42.63489465,3.786736784,33.28308537,16.1411008,9.178160972,1.835118048,30.26750861,46.56410887,2.791659879,8.208378352,22.21587283,5.594634032,54.97135775,22.36961525,7.355909624,15.30454251,3.742710529,3.142136799,14.14698217,8.497893158,9.710298722,12.91887493,6.05600443,6.510500715,14.62381849,7.724687378,31.68968804,6.326997996,12.44854668,11.95251766,32.55697972,1.385851036,22.32817056
drr-2,T12D8.2,WBGene00011730,62.95740513,12.81991588,33.63228195,25.66333974,20.69347346,20.7681597,32.73056235,57.50424679,15.40119503,34.54239504,47.63407345,19.40765787,45.65438342,42.68007489,54.20220567,34.12461167,33.64025579,85.67691862,29.9992294,88.89898461,64.38002342,62.80337912,46.93864651,61.92306583,71.01756115,55.78339284,101.3886827,82.03432518,76.4370807,80.08021808,28.24911308,36.11206888,61.67941362,25.23106917,38.37567968,45.23532131,44.78610717,52.60445481,48.20382706,45.07606737,96.69174306
B0244.t1,B0244.t1,WBGene00022897,1.744376401,12.81976432,2.979259898,11.02663802,9.23353729,5.01709535,6.101978197,3.566300227,19.87665521,2.289594103,13.34199745,37.91371996,0.677174274,5.713512871,3.251225361,1.980139133,35.15213948,2.761176976,4.679216956,1.431103052,0.600625481,3.122159876,4.203952351,11.50152962,0.802460901,9.894044262,0,4.813320758,4.854566383,1.847286467,13.62054646,37.73398979,6.653867159,4.008696232,1.827725586,7.786942645,6.451145235,0.679060039,2.549636161,2.211980789,6.786626329
ssna-1,T07A9.13,WBGene00020300,16.417877,12.81850222,16.87439077,13.78213073,7.429795612,8.041524998,13.67079721,20.57293405,8.518508489,32.72301111,46.28576366,8.592246347,24.89037969,14.86652849,30.70981546,19.01579599,8.683814252,69.54847382,17.77355277,26.52312864,31.44344043,44.67882134,23.46780505,30.6037754,45.5460251,28.34805452,70.95022562,34.14792139,30.3359875,45.51664738,17.488255,13.76877317,17.84865818,13.64166128,34.44225841,15.51954481,28.9688643,42.53840794,23.86297145,45.85409582,35.27570576
stg-2,F12D9.1,WBGene00017400,0.356386421,12.81751908,13.16584579,0.550427501,2.604197945,2.399533708,7.667666701,11.6452756,8.755878615,55.61353492,15.20903996,17.48618215,18.0356865,0.905140017,2.644667418,0.739173821,1.972021028,22.36809523,3.912523263,2.564014429,5.555532669,11.69748051,1.424366922,14.26029046,1.365825615,0.683160775,8.432313694,5.861130501,3.531926901,7.063780559,5.8571696,17.5055703,13.13549949,4.937759063,15.87571597,4.174834916,32.30734476,14.11511292,1.71249162,0.592904463,4.690492948
C48A7.14,C48A7.14,WBGene00200934,4.008205503,12.81406319,6.238044963,0,0.457934633,3.503523029,4.794871471,2.274753675,5.762579713,2.029936823,3.759054227,21.25948174,15.85918501,3.503652227,2.685745686,3.844598452,2.396031624,3.422230564,2.057323433,2.903094763,8.923048086,13.63356312,5.604596235,2.933450146,3.281854985,2.905038284,9.404881008,5.324569368,4.382367853,4.384783097,16.50974491,6.333768123,1.6699119,8.384003439,11.20762564,1.152607387,5.879700152,3.798259781,11.4979505,2.177322937,3.363934493
pacs-1,T18H9.7,WBGene00044077,18.80535483,12.79661014,25.14635921,21.328899,16.78784254,55.02148663,37.56129086,30.7913293,29.40811494,19.98005296,20.51363179,31.95520146,59.57508072,30.57725181,108.6530512,26.97125315,19.26097888,50.77337634,13.71634998,21.99294793,64.46111675,53.63451568,24.38241144,31.54119992,25.60363858,21.06483432,75.39593307,34.53917835,41.61894848,52.38884683,26.76486082,33.55118246,37.00464069,67.22706272,25.12707105,14.72046093,62.35210844,39.28483318,53.08126134,17.86816956,52.82854627
rte-2,Y53C10A.t2,WBGene00014586,0,12.79346622,1.518856054,0,11.78640875,1.578485823,1.218501213,2.206986192,3.459671603,0,0,0,0.667769076,1.856371821,0,3.125367475,2.658030468,18.35075222,0,4.233680441,0,0,1.411389434,0,2.327127129,0,5.341785805,4.74646908,0,1.322400511,0,0,0.785502218,1.306115779,30.00494197,0,3.891651022,0.949946852,2.514224548,0.439993289,0
abu-8,C03A7.14,WBGene00000031,11.70571882,12.79158519,13.02925097,2.17589265,5.800234519,5.200132929,9.515533105,24.47833079,8.833250231,14.7577332,19.22981381,12.83448737,7.727044418,12.76924709,4.366809012,25.7951543,12.85408898,24.79148875,8.836019138,81.48163653,58.0697879,198.3596835,38.6057519,90.09207431,44.24414944,28.8430186,92.47034089,86.02314744,53.74372852,107.5260336,9.959591842,23.47636264,46.61890728,8.429216927,26.15469874,37.56517453,57.26250333,24.56684783,37.88150966,8.961236783,45.22429998
grl-4,F42C5.7,WBGene00001713,96.87224733,12.78910843,25.51378442,76.85095858,26.90288175,20.43968636,20.59013576,63.38426077,43.92271064,24.8345585,45.21155288,29.02583214,14.03391471,60.63716612,14.71901145,31.08081976,32.65975583,54.58465237,14.4851961,166.645661,111.4688076,104.2387663,82.17299677,375.0810353,36.44778943,64.65503596,46.86917115,92.51137252,69.89823084,55.47716185,36.53580775,49.44805413,148.4332931,19.79320575,37.611833,69.73583092,60.48376181,34.9683401,65.63753647,21.06139144,127.9254363
elli-1,F20C5.3,WBGene00008968,9.369724168,12.78017381,6.79744713,8.305632397,4.125360772,3.022248071,5.641871446,3.749986198,5.037114398,14.52967095,6.806412443,5.263615618,13.28765263,9.229307739,9.323536399,9.995019908,7.013159843,8.60759154,6.039023546,9.712037193,21.62405443,12.72020815,14.75484692,5.336399996,11.53695948,26.7024293,35.17586094,13.75951893,16.8801771,18.7084225,9.170008781,6.598915923,17.21420736,9.347541573,6.561409838,8.708369044,13.0661241,10.44567509,18.72052424,9.911589554,13.7944008
F56D2.3,F56D2.3,WBGene00018965,3.390786966,12.77148549,6.339201812,9.938872958,10.93264955,4.64940344,13.26358872,25.43542494,7.287760967,5.962362135,4.268199236,2.919181031,4.032205685,8.799624959,6.694336212,16.02162337,27.68911601,24.88406376,9.886976608,32.14460477,9.579341178,12.9531855,13.47803461,9.840878568,1.703406945,4.841707071,57.24777616,39.54473952,59.24837928,114.3069565,7.553400402,10.3863029,5.436616334,5.350225723,10.00458308,29.85582985,11.89309971,32.07456644,9.549976956,3.546488692,18.50755153
